state,lga,pop_2025_projected,pop_number_children_u5,prev_u5_dhs_2021,percentage_urban_pop,chemoprevention_split,code_cm_public,code_iptp,code_smc,code_pmc,code_vacc,code_irs,code_lsm,code_itn_campaign,code_itn_routine,code_itn_urban,code_cm_private
Jigawa,Taura,227410,45709,54.3,0,SMC,1,1,1,0,1,1,1,0,1,0,1
Jigawa,Yankwashi,164948,33155,54.3,0,SMC,1,1,1,0,1,1,1,0,1,0,1
Kaduna,Birnin Gwari,459314,88188,31.9,14,SMC,1,1,1,0,1,1,1,1,1,0,1
Kaduna,Chikun,661262,126962,31.9,70,SMC,1,1,1,0,1,1,1,1,1,1,1
Kaduna,Giwa,519358,99717,31.9,11,SMC,1,1,1,0,1,1,1,1,1,1,1
Kaduna,Igabi,765141,146907,31.9,52,SMC,1,1,1,0,1,1,1,1,1,1,1
Kaduna,Ikara,345884,66410,31.9,33,SMC,1,1,1,0,1,1,1,1,1,0,1
Kaduna,Jaba,277053,53194,31.9,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Kaduna,Jema'a,494167,94880,31.9,33,SMC,1,1,1,0,1,1,1,1,1,0,1
Kaduna,Kachia,448633,86138,31.9,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Kaduna,Kaduna North,647590,124337,31.9,100,SMC,1,1,1,0,1,1,1,1,1,1,1
Kaduna,Kaduna South,715366,137350,31.9,100,SMC,1,1,1,0,1,1,1,1,1,1,1
Kaduna,Kagarko,424636,81530,31.9,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Kaduna,Kajuru,195054,37450,31.9,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Kaduna,Kaura,310186,59556,31.9,54,SMC,1,1,1,0,1,1,1,1,1,0,1
Kaduna,Kauru,393050,75466,31.9,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Kaduna,Kubau,498611,95733,31.9,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Kaduna,Kudan,246826,47391,31.9,50,SMC,1,1,1,0,1,1,1,1,1,0,1
Kaduna,Lere,603476,115867,31.9,20,SMC,1,1,1,0,1,1,1,1,1,0,1
Kaduna,Markafi,260358,49989,31.9,48,SMC,1,1,1,0,1,1,1,1,1,0,1
Kaduna,Sabon Gari,517536,99367,31.9,93,SMC,1,1,1,0,1,1,1,1,1,1,1
Kaduna,Sanga,269081,51664,31.9,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Kaduna,Soba,517207,99304,31.9,0,SMC,1,1,1,0,1,1,1,1,1,1,1
Kaduna,Zango Kataf,566620,108791,31.9,12,SMC,1,1,1,0,1,1,1,1,1,0,1
Kaduna,Zaria,722931,138803,31.9,93,SMC,1,1,1,0,1,1,1,1,1,1,1
Kano,Ajingi,323417,62420,54,55,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Albasu,351577,67854,54,79,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Bagwai,302663,58414,54,94,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Bebeji,359591,69401,54,25,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Bichi,521465,100643,54,86,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Bunkure,326897,63091,54,86,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Dala,784624,151432,54,100,SMC,1,1,1,0,1,1,1,1,1,1,1
Kano,Dambatta,394363,76112,54,40,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Dawakin Kudu,422511,81545,54,82,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Dawakin Tofa,461297,89030,54,94,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Doguwa,282262,54477,54,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Fagge,374916,72359,54,100,SMC,1,1,1,0,1,1,1,1,1,1,1
Kano,Gabasawa,395731,76376,54,44,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Garko,303474,58570,54,29,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Garum Mallam,222261,42896,54,44,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Gaya,388639,75007,54,69,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Gezawa,528995,102096,54,94,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Gwale,670457,129398,54,100,SMC,1,1,1,0,1,1,1,1,1,1,1
Kano,Gwarzo,344054,66402,54,91,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Kabo,286970,55385,54,85,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Kano Municipal,695594,134250,54,100,SMC,1,1,1,0,1,1,1,1,1,1,1
Kano,Karaye,269896,52090,54,87,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Kibiya,259727,50127,54,84,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Kiru,500590,96614,54,64,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Kumbotso,551597,106458,54,100,SMC,1,1,1,0,1,1,1,1,1,1,1
Kano,Kunchi,206424,39840,54,58,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Kura,268114,51746,54,89,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Madobi,257979,49790,54,92,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Makoda,412388,79591,54,34,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Minjibir,411483,79416,54,96,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Nasarawa,1117489,215675,54,100,SMC,1,1,1,0,1,1,1,1,1,1,1
Kano,Rano,277823,53620,54,61,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Rimin Gado,193685,37381,54,85,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Rogo,426465,82308,54,63,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Shanono,260683,50312,54,67,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Sumaila,469132,90543,54,49,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Takai,379682,73279,54,76,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Tarauni,415667,80224,54,100,SMC,1,1,1,0,1,1,1,1,1,1,1
Kano,Tofa,184751,35657,54,96,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Tsanyawa,295537,57039,54,50,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Tudun Wada,428434,82688,54,67,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Ungogo,685277,132259,54,100,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Warawa,247061,47683,54,63,SMC,1,1,1,0,1,1,1,1,1,0,1
Kano,Wudil,353451,68216,54,91,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Bakori,264118,54937,49.5,59,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Batagarawa,333971,69466,49.5,64,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Batsari,367207,76379,49.5,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Baure,358493,74567,49.5,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Bindawa,266744,55483,49.5,66,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Charanchi,241990,50334,49.5,30,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Dandume,256712,53396,49.5,49,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Danja,221661,46105,49.5,70,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Dan Musa,199949,41589,49.5,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Daura,397255,82629,49.5,83,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Dutsi,213572,44423,49.5,38,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Dutsin Ma,300001,62400,49.5,41,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Faskari,343406,71428,49.5,6,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Funtua,397736,82729,49.5,78,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Ingawa,298798,62150,49.5,16,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Jibia,295772,61521,49.5,43,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Kafur,369832,76925,49.5,33,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Kaita,322217,67021,49.5,32,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Kankara,429715,89381,49.5,10,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Kankia,267438,55627,49.5,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Katsina,561977,116891,49.5,98,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Kurfi,206149,42879,49.5,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Kusada,173731,36136,49.5,9,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Mai'adua,356478,74147,49.5,14,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Malumfashi,323075,67200,49.5,45,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Mani,311434,64778,49.5,53,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Mashi,302193,62856,49.5,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Matazu,201051,41819,49.5,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Musawa,300314,62465,49.5,1,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Rimi,272202,56618,49.5,40,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Sabuwa,248508,51690,49.5,2,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Safana,327166,68051,49.5,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Sandamu,241910,50317,49.5,1,SMC,1,1,1,0,1,1,1,1,1,0,1
Katsina,Zango,275664,57338,49.5,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Kebbi,Aleiro,121366,24516,75.7,8,SMC,1,1,1,0,1,1,1,1,1,0,1
Kebbi,Arewa Dandi,343279,69342,75.7,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Kebbi,Argungu,362313,73187,75.7,44,SMC,1,1,1,0,1,1,1,1,1,0,1
Kebbi,Augie,210547,42530,75.7,9,SMC,1,1,1,0,1,1,1,1,1,0,1
Kebbi,Bagudo,430643,86990,75.7,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Kebbi,Birnin Kebbi,486019,98176,75.7,58,SMC,1,1,1,0,1,1,1,1,1,0,1
Kebbi,Bunza,223536,45154,75.7,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Kebbi,Dandi,264542,53438,75.7,27,SMC,1,1,1,0,1,1,1,1,1,0,1
Kebbi,Fakai,216706,43775,75.7,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Kebbi,Gwandu,273347,55216,75.7,3,SMC,1,1,1,0,1,1,1,1,1,0,1
Kebbi,Jega,357806,72277,75.7,47,SMC,1,1,1,0,1,1,1,1,1,0,1
Kebbi,Kalgo,153662,31040,75.7,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Kebbi,Koko/Besse,280115,56583,75.7,30,SMC,1,1,1,0,1,1,1,1,1,0,1
Kebbi,Maiyama,314385,63506,75.7,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Kebbi,Ngaski,228159,46088,75.7,1,SMC,1,1,1,0,1,1,1,1,1,0,1
Kebbi,Sakaba,165965,33525,75.7,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Kebbi,Shanga,230040,46468,75.7,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Kebbi,Suru,268637,54265,75.7,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Kebbi,Wasagu/Danko,479960,96952,75.7,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Kebbi,Yauri,181952,36754,75.7,74,SMC,1,1,1,0,1,1,1,1,1,0,1
Kebbi,Zuru,299144,60427,75.7,54,SMC,1,1,1,0,1,1,1,1,1,0,1
Sokoto,Binji,183860,37140,40.2,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Sokoto,Bodinga,307335,62082,40.2,67,SMC,1,1,1,0,1,1,1,1,1,0,1
Sokoto,Dange Shuni,341086,68899,40.2,73,SMC,1,1,1,0,1,1,1,1,1,0,1
Sokoto,Gada,439136,88705,40.2,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Sokoto,Goronyo,321117,64866,40.2,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Sokoto,Gudu,168213,33979,40.2,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Sokoto,Gwadabawa,408311,82479,40.2,11,SMC,1,1,1,0,1,1,1,1,1,0,1
Sokoto,Illela,264720,53473,40.2,18,SMC,1,1,1,0,1,1,1,1,1,0,1
Sokoto,Isa,264958,53521,40.2,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Sokoto,Kebbe,217149,43864,40.2,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Sokoto,Kware,236422,47757,40.2,65,SMC,1,1,1,0,1,1,1,1,1,0,1
Sokoto,Rabah,262990,53124,40.2,8,SMC,1,1,1,0,1,1,1,1,1,0,1
Sokoto,Sabon Birni,365818,73895,40.2,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Sokoto,Shagari,276664,55886,40.2,33,SMC,1,1,1,0,1,1,1,1,1,0,1
Sokoto,Silame,184436,37256,40.2,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Sokoto,Sokoto North,410855,82993,40.2,100,SMC,1,1,1,0,1,1,1,1,1,1,1
Sokoto,Sokoto South,348567,70411,40.2,100,SMC,1,1,1,0,1,1,1,1,1,1,1
Sokoto,Tambuwal,398345,80466,40.2,22,SMC,1,1,1,0,1,1,1,1,1,0,1
Sokoto,Tangaza,202367,40878,40.2,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Sokoto,Tureta,120630,24367,40.2,0,SMC,1,1,1,0,1,1,1,1,1,0,1
Sokoto,Wamako,316053,63843,40.2,90,SMC,1,1,1,0,1,1,1,1,1,0,1
Sokoto,Wurno,286355,57844,40.2,50,SMC,1,1,1,0,1,1,1,1,1,0,1
Sokoto,Yabo,203305,41068,40.2,20,SMC,1,1,1,0,1,1,1,1,1,0,1
Zamfara,Anka,261325,52788,59.6,0,SMC,1,1,1,0,1,1,1,0,1,0,1
Zamfara,Bakura,340473,68776,59.6,0,SMC,1,1,1,0,1,1,1,0,1,0,1
Zamfara,Birnin Magaji,334910,67652,59.6,0,SMC,1,1,1,0,1,1,1,0,1,0,1
Zamfara,Bukkuyum,393611,79509,59.6,0,SMC,1,1,1,0,1,1,1,0,1,0,1
Zamfara,Bungudu,470562,95053,59.6,12,SMC,1,1,1,0,1,1,1,0,1,0,1
Zamfara,Gummi,376096,75971,59.6,22,SMC,1,1,1,0,1,1,1,0,1,0,1
Zamfara,Gusau,698103,141017,59.6,69,SMC,1,1,1,0,1,1,1,0,1,0,1
Zamfara,Kaura Namoda,519173,104873,59.6,29,SMC,1,1,1,0,1,1,1,0,1,0,1
Zamfara,Maradun,377628,76281,59.6,0,SMC,1,1,1,0,1,1,1,0,1,0,1
Zamfara,Maru,533324,107731,59.6,0,SMC,1,1,1,0,1,1,1,0,1,0,1
Zamfara,Shinkafi,247365,49968,59.6,31,SMC,1,1,1,0,1,1,1,0,1,0,1
Zamfara,Talata Mafara,392341,79253,59.6,29,SMC,1,1,1,0,1,1,1,0,1,0,1
Zamfara,Tsafe,485635,98098,59.6,0,SMC,1,1,1,0,1,1,1,0,1,0,1
Zamfara,Zurmi,534845,108039,59.6,0,SMC,1,1,1,0,1,1,1,0,1,0,1
Abia,Aba North,179561,20470,26.4,100,PMC,1,1,0,1,1,1,1,0,1,1,1
Abia,Aba South,718318,81888,26.4,100,PMC,1,1,0,1,1,1,1,0,1,1,1
Abia,Arochukwu,284589,32443,26.4,54,PMC,1,1,0,1,1,1,1,0,1,0,1
Abia,Bende,323716,36904,26.4,3,PMC,1,1,0,1,1,1,1,0,1,0,1
Abia,Ikwuano,231748,26419,26.4,61,PMC,1,1,0,1,1,1,1,0,1,0,1
Abia,Isiala Ngwa North,258950,29520,26.4,97,PMC,1,1,0,1,1,1,1,0,1,0,1
Abia,Isiala Ngwa South,229652,26180,26.4,95,PMC,1,1,0,1,1,1,1,0,1,0,1
Abia,Isuikwato,194602,22185,26.4,50,PMC,1,1,0,1,1,1,1,0,1,0,1
Abia,Obi Nwa,305689,34848,26.4,93,PMC,1,1,0,1,1,1,1,0,1,0,1
Abia,Ohafia,413402,47128,26.4,34,PMC,1,1,0,1,1,1,1,0,1,0,1
Abia,Osisioma Ngwa,370841,42276,26.4,99,PMC,1,1,0,1,1,1,1,0,1,0,1
Abia,Ugwunagbo,143473,16356,26.4,79,PMC,1,1,0,1,1,1,1,0,1,0,1
Abia,Ukwa East,97708,11139,26.4,0,PMC,1,1,0,1,1,1,1,0,1,0,1
Abia,Ukwa West,146828,16738,26.4,5,PMC,1,1,0,1,1,1,1,0,1,0,1
Abia,Umuahia North,374996,42750,26.4,93,PMC,1,1,0,1,1,1,1,0,1,0,1
Abia,Umuahia South,233699,26642,26.4,98,PMC,1,1,0,1,1,1,1,0,1,0,1
Abia,Umu Nneochi,274136,31251,26.4,72,PMC,1,1,0,1,1,1,1,0,1,0,1
Anambra,Aguata,625227,70651,20.2,100,NA,1,1,0,1,1,1,1,1,1,0,1
Anambra,Anambra East,257121,29055,20.2,56,NA,1,1,0,1,1,1,1,1,1,0,1
Anambra,Anambra West,282731,31949,20.2,0,NA,1,1,0,1,1,1,1,1,1,0,1
Anambra,Anaocha,480304,54274,20.2,100,NA,1,1,0,1,1,1,1,1,1,0,1
Anambra,Awka North,189597,21424,20.2,48,NA,1,1,0,1,1,1,1,1,1,0,1
Anambra,Awka South,320502,36217,20.2,98,NA,1,1,0,1,1,1,1,1,1,0,1
Anambra,Ayamelum,267266,30201,20.2,0,NA,1,1,0,1,1,1,1,1,1,0,1
Anambra,Dunukofia,163107,18431,20.2,80,NA,1,1,0,1,1,1,1,1,1,0,1
Anambra,Ekwusigo,267734,30254,20.2,99,NA,1,1,0,1,1,1,1,1,1,0,1
Anambra,Idemili North,728369,82306,20.2,100,NA,1,1,0,1,1,1,1,1,1,1,1
Anambra,Idemili South,349505,39494,20.2,100,NA,1,1,0,1,1,1,1,1,1,1,1
Anambra,Ihiala,510828,57724,20.2,99,NA,1,1,0,1,1,1,1,1,1,0,1
Anambra,Njikoka,250776,28338,20.2,99,NA,1,1,0,1,1,1,1,1,1,0,1
Anambra,Nnewi North,262688,29684,20.2,100,NA,1,1,0,1,1,1,1,1,1,0,1
Anambra,Nnewi South,394366,44563,20.2,99,NA,1,1,0,1,1,1,1,1,1,0,1
Anambra,Ogbaru,377390,42645,20.2,74,NA,1,1,0,1,1,1,1,1,1,0,1
Anambra,Onitsha North,212793,24046,20.2,100,NA,1,1,0,1,1,1,1,1,1,1,1
Anambra,Onitsha South,231843,26198,20.2,100,NA,1,1,0,1,1,1,1,1,1,1,1
Anambra,Orumba North,291975,32993,20.2,88,NA,1,1,0,1,1,1,1,1,1,0,1
Anambra,Orumba South,311874,35242,20.2,82,NA,1,1,0,1,1,1,1,1,1,0,1
Anambra,Oyi,284248,32120,20.2,97,NA,1,1,0,1,1,1,1,1,1,0,1
Ebonyi,Abakaliki,253891,37830,30.2,84,PMC,1,1,0,1,1,1,1,0,1,0,1
Ebonyi,Afikpo North,265706,39590,30.2,48,PMC,1,1,0,1,1,1,1,0,1,0,1
Ebonyi,Afikpo South,267221,39816,30.2,75,PMC,1,1,0,1,1,1,1,0,1,0,1
Ebonyi,Ebonyi,215799,32154,30.2,89,PMC,1,1,0,1,1,1,1,0,1,0,1
Ebonyi,Ezza North,247896,36937,30.2,80,PMC,1,1,0,1,1,1,1,0,1,0,1
Ebonyi,Ezza South,226653,33771,30.2,91,PMC,1,1,0,1,1,1,1,0,1,0,1
Ebonyi,Ikwo,364628,54330,30.2,67,PMC,1,1,0,1,1,1,1,0,1,0,1
Ebonyi,Ishielu,258806,38562,30.2,54,PMC,1,1,0,1,1,1,1,0,1,0,1
Ebonyi,Ivo,205855,30672,30.2,55,PMC,1,1,0,1,1,1,1,0,1,0,1
Ebonyi,Izzi,401452,59816,30.2,74,PMC,1,1,0,1,1,1,1,0,1,0,1
Ebonyi,Ohaozara,251574,37484,30.2,91,PMC,1,1,0,1,1,1,1,0,1,0,1
Ebonyi,Ohaukwu,331698,49423,30.2,89,PMC,1,1,0,1,1,1,1,0,1,0,1
Ebonyi,Onicha,401334,59799,30.2,85,PMC,1,1,0,1,1,1,1,0,1,0,1
Enugu,Aninri,238864,28186,30.1,66,PMC,1,1,0,1,1,1,1,1,1,0,1
Enugu,Awgu,345953,40822,30.1,80,PMC,1,1,0,1,1,1,1,1,1,0,1
Enugu,Enugu East,485930,57340,30.1,92,PMC,1,1,0,1,1,1,1,1,1,1,1
Enugu,Enugu North,424594,50102,30.1,100,PMC,1,1,0,1,1,1,1,1,1,1,1
Enugu,Enugu South,347250,40976,30.1,99,PMC,1,1,0,1,1,1,1,1,1,1,1
Enugu,Ezeagu,299153,35300,30.1,52,PMC,1,1,0,1,1,1,1,1,1,0,1
Enugu,Igbo Etiti,365313,43107,30.1,94,PMC,1,1,0,1,1,1,1,1,1,0,1
Enugu,Igbo Eze North,453858,53555,30.1,97,PMC,1,1,0,1,1,1,1,1,1,0,1
Enugu,Igbo Eze South,258404,30492,30.1,96,PMC,1,1,0,1,1,1,1,1,1,0,1
Enugu,Isi Uzo,260566,30747,30.1,24,PMC,1,1,0,1,1,1,1,1,1,0,1
Enugu,Nkanu East,269323,31780,30.1,7,PMC,1,1,0,1,1,1,1,1,1,0,1
Enugu,Nkanu West,258440,30496,30.1,93,PMC,1,1,0,1,1,1,1,1,1,0,1
Enugu,Nsukka,542619,64029,30.1,88,PMC,1,1,0,1,1,1,1,1,1,1,1
Enugu,Oji River,225748,26638,30.1,72,PMC,1,1,0,1,1,1,1,1,1,0,1
Enugu,Udenu,313329,36973,30.1,95,PMC,1,1,0,1,1,1,1,1,1,0,1
Enugu,Udi,417869,49309,30.1,82,PMC,1,1,0,1,1,1,1,1,1,0,1
Enugu,Uzo Uwani,222958,26309,30.1,0,PMC,1,1,0,1,1,1,1,1,1,0,1
Imo,Aboh Mbaise,353718,41739,26.5,99,PMC,1,1,0,1,1,1,1,0,1,0,1
Imo,Ahiazu Mbaise,310216,36605,26.5,100,PMC,1,1,0,1,1,1,1,0,1,0,1
Imo,Ehime Mbano,237124,27981,26.5,96,PMC,1,1,0,1,1,1,1,0,1,0,1
Imo,Ezinihitte,306480,36165,26.5,100,PMC,1,1,0,1,1,1,1,0,1,0,1
Imo,Ideato North,283588,33463,26.5,98,PMC,1,1,0,1,1,1,1,0,1,0,1
Imo,Ideato South,289931,34212,26.5,97,PMC,1,1,0,1,1,1,1,0,1,0,1
Imo,Ihitte/Uboma,216864,25590,26.5,97,PMC,1,1,0,1,1,1,1,0,1,0,1
Imo,Ikeduru,271922,32087,26.5,99,PMC,1,1,0,1,1,1,1,0,1,0,1
Imo,Isiala Mbano,359424,42412,26.5,99,PMC,1,1,0,1,1,1,1,0,1,0,1
Imo,Isu,298419,35213,26.5,100,PMC,1,1,0,1,1,1,1,0,1,0,1
Imo,Mbaitoli,431252,50888,26.5,99,PMC,1,1,0,1,1,1,1,0,1,0,1
Imo,Ngor Okpala,286669,33827,26.5,68,PMC,1,1,0,1,1,1,1,0,1,0,1
Imo,Njaba,260568,30747,26.5,99,PMC,1,1,0,1,1,1,1,0,1,0,1
Imo,Nkwerre,145770,17201,26.5,99,PMC,1,1,0,1,1,1,1,0,1,0,1
Imo,Nwangele,231886,27363,26.5,100,PMC,1,1,0,1,1,1,1,0,1,0,1
Imo,Obowo,213256,25164,26.5,99,PMC,1,1,0,1,1,1,1,0,1,0,1
Imo,Oguta,258489,30502,26.5,34,PMC,1,1,0,1,1,1,1,0,1,0,1
Imo,Ohaji/Egbema,332129,39191,26.5,9,PMC,1,1,0,1,1,1,1,0,1,0,1
Imo,Okigwe,240984,28436,26.5,62,PMC,1,1,0,1,1,1,1,0,1,0,1
Imo,Orlu,259310,30599,26.5,100,PMC,1,1,0,1,1,1,1,0,1,0,1
Imo,Orsu,218326,25762,26.5,100,PMC,1,1,0,1,1,1,1,0,1,0,1
Imo,Oru East,202925,23945,26.5,100,PMC,1,1,0,1,1,1,1,0,1,0,1
Imo,Oru West,210118,24794,26.5,100,PMC,1,1,0,1,1,1,1,0,1,0,1
Imo,Owerri Municipal,227611,26858,26.5,100,PMC,1,1,0,1,1,1,1,0,1,1,1
Imo,Owerri North,320222,37786,26.5,95,PMC,1,1,0,1,1,1,1,0,1,1,1
Imo,Owerri West,184785,21805,26.5,91,PMC,1,1,0,1,1,1,1,0,1,1,1
Imo,Unuimo,180452,21293,26.5,91,PMC,1,1,0,1,1,1,1,0,1,0,1
Akwa Ibom,Abak,260572,31790,33.5,96,PMC,1,1,0,1,1,1,1,1,1,0,1
Akwa Ibom,Eastern Obolo,112365,13709,33.5,0,PMC,1,1,0,1,1,1,1,1,1,0,1
Akwa Ibom,Eket,323878,39513,33.5,98,PMC,1,1,0,1,1,1,1,1,1,0,1
Akwa Ibom,Esit Eket,118713,14483,33.5,65,PMC,1,1,0,1,1,1,1,1,1,0,1
