"state","lga","code_case_management","code_smc","code_pmc","code_iptp","code_vaccine","code_vaccine_priority","code_vaccine_1","code_vaccine_1_priority","code_vaccine_2","code_vaccine_3","code_vaccine_4","code_vaccine_5","code_urban_nets","code_nets","code_irs","code_lsm","code_intervention_counts","code_intervention_mix","itn_campaign_eligable","itn_routine_eligable","smc_eligable","pmc_eligable"
"Akwa Ibom","Esit Eket","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Akwa Ibom","Essien Udim","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Akwa Ibom","Etim Ekpo","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Akwa Ibom","Etinan","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Akwa Ibom","Ibeno","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Akwa Ibom","Ibesikpo Asutan","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Akwa Ibom","Ibiono Ibom","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Akwa Ibom","Ika","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Akwa Ibom","Ikono","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Akwa Ibom","Ikot Abasi","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Akwa Ibom","Ikot Ekpene","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Akwa Ibom","Ini","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Akwa Ibom","Itu","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Akwa Ibom","Mbo","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Akwa Ibom","Mkpat Enin","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Akwa Ibom","Nsit Atai","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Akwa Ibom","Nsit Ibom","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Akwa Ibom","Nsit Ubium","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Akwa Ibom","Obot Akara","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Akwa Ibom","Okobo","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Akwa Ibom","Onna","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Akwa Ibom","Oron","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Akwa Ibom","Oruk Anam","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Akwa Ibom","Udung Uko","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Akwa Ibom","Ukanafun","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Akwa Ibom","Uruan","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Akwa Ibom","Urue-Offong/Oruko","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Akwa Ibom","Uyo","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Bayelsa","Brass","X",NA,"X","X",NA,"X",NA,"X",NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC+Vaccine",0,1,0,1
"Bayelsa","Ekeremor","X",NA,"X","X",NA,"X",NA,"X",NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC+Vaccine",0,1,0,1
"Bayelsa","Kolokuma/Opokuma","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC+Vaccine",0,1,0,1
"Bayelsa","Nembe","X",NA,"X","X",NA,"X",NA,"X",NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC+Vaccine",0,1,0,1
"Bayelsa","Ogbia","X",NA,"X","X",NA,"X",NA,"X",NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC+Vaccine",0,1,0,1
"Bayelsa","Sagbama","X",NA,"X","X",NA,"X",NA,"X",NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC+Vaccine",0,1,0,1
"Bayelsa","Southern Ijaw","X",NA,"X","X",NA,"X",NA,"X",NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC+Vaccine",0,1,0,1
"Bayelsa","Yenegoa","X",NA,"X","X",NA,"X",NA,"X",NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC+Vaccine",0,1,0,1
"Cross River","Abi","X",NA,"X","X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Cross River","Akamkpa","X",NA,"X","X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Cross River","Akpabuyo","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Cross River","Bakassi","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Cross River","Bekwara","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Cross River","Biase","X",NA,"X","X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Cross River","Boki","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Cross River","Calabar-Municipal","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Cross River","Calabar South","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Cross River","Etung","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Cross River","Ikom","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Cross River","Obanliku","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Cross River","Obubra","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Cross River","Obudu","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Cross River","Odukpani","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Cross River","Ogoja","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Cross River","Yakurr","X",NA,"X","X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Cross River","Yala","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Delta","Aniocha North","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Delta","Aniocha South","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Delta","Bomadi","X",NA,"X","X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Delta","Burutu","X",NA,"X","X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Delta","Ethiope East","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Delta","Ethiope West","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Delta","Ika North East","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Delta","Ika South","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Delta","Isoko North","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Delta","Isoko South","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Delta","Ndokwa East","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Delta","Ndokwa West","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Delta","Okpe","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Delta","Oshimili North","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Delta","Oshimili South","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Delta","Patani","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Delta","Sapele","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Delta","Udu","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Delta","Ughelli North","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Delta","Ughelli South","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Delta","Ukwuani","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Delta","Uvwie","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",1,0,0,1
"Delta","Warri North","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",1,0,0,1
"Delta","Warri South","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",1,0,0,1
"Delta","Warri South West","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",1,0,0,1
"Edo","Akoko-Edo","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Edo","Egor","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Edo","Esan Central","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Edo","Esan North East","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Edo","Esan South East","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Edo","Esan West","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Edo","Etsako Central","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Edo","Etsako East","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Edo","Etsako West","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Edo","Igueben","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Edo","Ikpoba-Okha","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Edo","Oredo","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Edo","Orhionmwon","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Edo","Ovia North East","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Edo","Ovia South West","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Edo","Owan East","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Edo","Owan West","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Edo","Uhunmwonde","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Rivers","Abua/Odual","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Ahoada East","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Ahoada West","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Akuku Toru","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Andoni","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Asari-Toru","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Bonny","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Degema","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Eleme","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Emohua","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Etche","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Gokana","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Ikwerre","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Khana","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Obia/Akpor","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Ogba/Egbema/Ndoni","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Ogu/Bolo","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Okrika","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Omumma","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Opobo/Nkoro","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Oyigbo","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Port-Harcourt","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Tai","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ekiti","Ado Ekiti","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ekiti","Aiyekire (Gboyin)","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ekiti","Efon-Alayee","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ekiti","Ekiti East","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ekiti","Ekiti South West","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ekiti","Ekiti West","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ekiti","Emure","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
